RecordId,Probability(yes),PredictedLabel
2321,0.06790335452167441,0
153,0.0817452889914784,0
53,0.35273382281331683,1
4427,0.03692638984804314,0
3181,0.02356022692409177,0
4320,0.022390078203790225,0
1688,0.028009026853043496,0
20,0.01972190093583853,0
1428,0.03851840207737856,0
654,0.093208363185964,1
753,0.0368691731094489,0
1923,0.08609234653581285,1
2208,0.039504761770628664,0
3026,0.1001305794719284,1
3785,0.005230976329103235,0
2278,0.052301005335725306,0
1900,0.06909324947648167,0
113,0.04607825278411691,0
2045,0.03409706531642293,0
198,0.13011388382274888,1
1509,0.73009495093826,1
610,0.015446295329926779,0
1162,0.007154956925590597,0
748,0.035542771777108934,0
766,0.01214486983063731,0
3578,0.01385910431320768,0
2459,0.0567427714073159,0
3856,0.029156863456339912,0
2694,0.35189009147852307,1
3027,0.40280451634903114,1
3521,0.01033082168357997,0
1575,0.034390102833494765,0
3365,0.3124441170998537,1
2153,0.022376781057598143,0
3815,0.037960300972503046,0
3514,0.017104399408401923,0
945,0.053998449256972045,0
2898,0.010911223497044929,0
2445,0.051159799423191196,0
2772,0.43647849292025853,1
1673,0.06112822597935174,0
2075,0.14296451088269968,1
3218,0.03826183053114394,0
3661,0.043130887472405746,0
1572,0.03376708064279212,0
4265,0.6116892060577407,1
4205,0.006908619148897312,0
1581,0.02970777810422151,0
1552,0.2390103559630944,1
835,0.09963072473989867,1
795,0.014949857328635945,0
2139,0.0630020428634293,0
2469,0.042098473889789705,0
4112,0.07103967354683118,0
4155,0.03283970619137057,0
2645,0.19582647162491473,1
3219,0.27681504455985323,1
185,0.019184997318450924,0
3284,0.0329551556565603,0
1684,0.011570063715713362,0
2968,0.938949861342016,1
3061,0.10257285671430484,1
4020,0.1336659686517889,1
2213,0.7125950349200568,1
3714,0.5654947289892546,1
3863,0.12019920592724587,1
3831,0.08415419828329117,0
1260,0.019855084485667047,0
1780,0.02360601807827086,0
3601,0.007776204815484298,0
1537,0.051126804670832644,0
1381,0.07003101882779382,0
567,0.09206564485814944,1
1171,0.5324468303221115,1
142,0.005842772374753664,0
3412,0.03616797426287503,0
3888,0.1731335769390986,1
805,0.036549901955720755,0
1149,0.052765961716437326,0
4332,0.3591138925481352,1
3537,0.07828797537036461,0
4116,0.02128283479775715,0
2157,0.03658211792300481,0
2440,0.08037203711957881,0
1848,0.13862277075947266,1
445,0.12815971504095383,1
998,0.13632412010337286,1
3932,0.13809494421337118,1
2509,0.008407177253373392,0
2763,0.07033439514466658,0
4337,0.752751739172196,1
1503,0.25944892810421766,1
3942,0.058371958927327,0
114,0.14463344057292926,1
2849,0.04736960421071802,0
1298,0.2850180005548174,1
3271,0.030905968781141917,0
1986,0.023438091753428734,0
2098,0.2471358362763672,1
1887,0.026354109287377837,0
2774,0.03083360693748768,0
1737,0.01726192174136506,0
3123,0.5485714634926656,1
2930,0.01621815767597122,0
2707,0.024974824524328965,0
1744,0.06604692007414348,0
1207,0.005406296888773845,0
4403,0.6153475579425204,1
3878,0.016378686601885458,0
1341,0.009040347576199752,0
2890,0.021390515718728326,0
457,0.05069649020450243,0
1045,0.03575674004487267,0
4448,0.007407350010548327,0
2131,0.07262649730211715,0
458,0.0397025684248571,0
1311,0.07834779122331977,0
